0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
12,6,90,1,4,7,3,3,3,0,13,7,83,0,2
56,2,83,0,2,2,9,4,5,1,16,9,12,15,1
38,6,53,11,11,5,0,3,5,1,92,80,47,6,0
35,4,61,4,6,1,1,3,3,1,68,50,0,31,1
16,8,90,7,11,1,1,6,5,2,72,94,16,28,1
7,8,54,16,11,3,15,4,3,1,23,56,88,18,2
22,1,19,11,15,3,4,4,4,0,16,7,24,11,0
33,3,19,16,4,0,10,3,1,0,78,72,88,41,1
4,7,53,10,5,3,3,5,5,2,22,62,78,39,0
47,6,18,2,12,4,14,6,0,2,91,49,99,7,2
39,2,29,6,5,4,9,0,2,1,44,91,32,16,2
27,5,83,16,7,3,4,2,2,0,63,83,51,3,2
72,1,89,7,7,2,13,0,5,0,5,90,42,28,0
46,9,31,16,3,7,4,2,0,1,43,88,32,11,1
66,3,52,3,9,4,2,2,2,1,83,81,51,17,1
31,6,14,12,11,6,11,1,1,2,96,45,21,26,2
67,7,40,1,1,2,4,0,5,1,0,60,98,35,2
18,2,77,15,6,4,13,4,0,1,71,15,88,42,1
16,0,60,14,13,2,8,6,0,0,62,57,7,0,0
71,8,17,11,3,6,14,2,1,1,69,85,14,1,0
56,3,97,11,12,0,15,6,4,0,47,47,84,20,0
17,2,66,2,10,5,7,3,4,2,58,89,82,15,0
13,2,99,9,3,0,6,6,4,0,8,58,22,25,2
47,1,43,5,1,4,5,5,2,1,1,8,4,23,1
27,5,40,14,4,3,5,3,1,2,38,36,33,32,1
39,7,41,9,8,1,11,2,3,0,29,34,79,2,1
39,9,9,16,4,7,1,6,1,2,77,39,2,5,1
74,9,3,15,9,7,12,6,0,0,5,11,69,4,0
18,5,0,13,9,3,11,6,3,0,92,41,80,4,2
31,6,19,1,4,1,5,5,1,2,27,4,98,30,0
43,8,55,11,0,4,1,2,0,2,76,56,4,2,1
50,3,70,5,1,1,8,2,1,2,4,100,21,23,1
15,8,53,6,7,1,2,3,1,2,56,7,20,23,2
51,7,82,11,1,0,11,4,2,0,68,83,27,21,0
45,1,95,7,5,0,11,5,2,2,50,72,10,8,1
38,9,55,7,15,6,11,4,2,1,100,54,77,30,0
28,7,32,7,11,7,3,5,1,2,45,49,93,40,1
17,9,75,16,9,3,9,2,3,1,75,26,49,0,0
12,1,80,5,8,5,11,1,3,2,9,89,4,27,2
40,0,1,8,9,2,12,6,3,1,88,96,69,31,2
4,1,52,11,6,5,11,6,3,2,3,61,71,20,2
2,6,96,4,9,1,0,1,2,0,44,25,49,4,2
63,7,11,0,13,1,2,1,3,1,36,52,95,22,1
6,1,26,8,11,2,10,0,4,2,3,64,69,37,0
36,0,37,14,15,0,10,2,2,2,21,35,59,4,0
9,8,33,1,16,3,8,4,4,1,93,59,12,40,1
25,5,69,0,8,1,0,0,1,2,41,54,31,20,1
58,0,78,14,9,4,11,4,2,1,37,1,86,16,2
72,0,28,15,10,2,12,1,3,1,11,90,11,20,0
68,1,100,7,14,2,5,6,4,0,36,99,38,4,2
69,6,72,14,2,6,7,4,0,0,54,71,22,33,2
15,7,74,3,15,2,8,2,1,1,96,67,68,30,2
6,8,16,6,6,6,13,4,3,0,33,28,17,25,0
47,3,0,8,15,7,15,4,4,2,84,34,21,22,0
59,8,94,12,16,3,12,6,1,1,96,0,60,7,2
32,2,75,13,1,3,9,0,4,1,64,57,64,34,1
1,1,77,8,4,5,14,0,0,1,7,26,92,39,2
9,4,8,1,1,1,1,4,3,2,97,93,47,13,0
63,8,88,10,1,4,13,4,4,1,97,28,73,34,1
71,1,93,8,0,4,7,4,0,2,75,34,87,24,1
61,6,92,14,3,7,7,3,1,1,17,22,88,37,0
71,5,86,2,14,0,1,6,1,0,46,49,18,36,1
58,9,85,10,9,1,14,1,5,2,17,74,29,5,2
37,2,43,3,4,0,4,6,3,2,6,43,8,1,0
29,5,13,13,13,3,4,0,1,2,7,93,45,24,0
36,1,30,3,1,6,0,6,0,2,68,82,57,41,2
15,4,27,16,11,5,4,3,3,0,20,52,94,1,0
18,3,67,4,14,3,4,3,2,1,7,52,68,21,2
30,4,85,10,14,4,11,6,3,0,40,35,71,14,2
32,2,96,2,11,7,9,2,3,2,92,6,73,30,0
18,8,64,4,6,3,12,0,2,0,33,5,76,27,1
65,9,72,6,0,6,10,0,0,1,64,0,40,23,2
4,6,13,0,1,4,7,0,1,1,93,85,83,16,0
5,1,96,10,6,5,4,3,5,1,0,29,57,1,0
64,6,87,2,16,4,6,4,5,1,12,72,92,4,2
50,1,59,12,9,4,11,5,3,1,83,82,72,5,0
6,2,67,11,13,6,13,5,1,2,94,7,48,7,1
5,1,80,10,7,4,11,5,0,0,45,59,50,36,0
47,3,60,13,10,1,5,5,3,1,2,92,76,18,1
36,6,84,4,16,5,0,3,4,0,100,11,43,26,0
13,1,71,16,9,1,0,1,5,2,53,17,34,28,2
5,2,9,7,4,7,6,3,5,0,69,13,17,24,1
67,9,67,1,15,2,9,5,5,0,11,8,56,16,1
50,2,2,6,0,6,5,2,2,0,15,47,60,39,0
55,7,20,5,8,0,5,2,5,1,26,93,70,31,1
35,3,66,12,15,0,6,3,0,2,45,70,44,10,1
5,9,33,0,5,3,6,0,2,2,9,26,14,30,0
40,9,93,1,9,5,13,6,0,0,54,31,87,31,0
22,5,30,1,6,4,7,6,0,2,37,28,36,12,0
68,1,19,3,7,5,13,5,3,0,60,100,11,26,0
73,4,17,9,14,4,10,2,1,2,5,98,56,11,0
29,0,73,12,9,4,7,5,4,0,60,65,25,25,2
56,4,18,15,8,0,6,0,1,0,82,64,39,39,1
15,8,65,13,1,5,1,3,1,2,52,26,25,21,2
4,9,56,6,7,6,7,3,1,1,99,56,90,9,0
6,2,72,0,11,4,12,1,1,2,96,19,9,42,1
55,9,36,4,5,6,14,2,2,0,29,88,19,42,0
5,6,22,3,7,6,11,3,2,0,65,28,91,29,0
61,2,21,12,2,7,14,5,3,1,23,6,8,41,0
31,9,20,10,14,2,14,5,3,0,36,20,79,15,1
0,2,34,4,15,4,15,1,5,2,25,27,21,27,0
37,8,15,10,15,1,6,2,1,1,71,4,68,18,0
23,8,79,16,15,3,1,1,4,1,87,83,61,28,1
3,6,58,14,11,5,9,4,5,2,79,2,27,2,2
23,6,20,5,8,3,6,3,3,2,92,39,21,7,2
72,7,12,6,8,2,15,5,5,1,43,61,72,30,2
23,4,24,10,15,3,9,5,0,1,19,27,22,8,1
52,5,42,1,16,7,4,6,0,2,17,44,9,0,1
34,2,13,2,1,7,11,6,2,0,45,65,96,1,1
37,4,36,4,3,3,3,1,3,1,5,21,46,37,2
56,2,99,15,16,6,9,4,4,2,74,91,71,39,1
64,5,99,4,8,0,4,3,5,1,3,34,1,26,2
49,4,15,9,7,3,14,3,3,1,85,70,6,2,2
58,1,75,4,4,2,4,1,0,2,20,74,4,8,0
32,4,99,16,6,6,6,4,3,2,22,70,89,27,0
66,3,51,8,11,6,2,0,5,2,77,13,52,5,1
43,6,73,16,14,2,2,4,1,1,64,87,42,38,2
14,9,46,11,2,3,4,5,2,0,91,36,67,27,2
62,4,16,0,6,0,8,5,0,2,84,37,45,9,0
1,2,22,15,14,2,8,5,2,0,4,66,67,3,0
59,4,88,11,12,6,6,0,3,2,67,60,26,38,2
22,6,31,6,0,6,2,3,2,1,63,31,25,12,0
73,9,79,8,0,5,14,1,3,2,23,50,68,29,1
46,2,28,12,15,1,6,6,0,1,91,81,20,14,0
59,2,18,10,4,0,13,4,2,0,11,65,52,33,2
36,3,72,3,15,2,14,5,3,0,1,34,12,39,1
20,7,69,0,11,6,3,5,4,1,2,46,42,30,2
57,0,58,4,11,5,4,0,3,2,8,90,27,16,0
55,6,17,9,14,0,3,2,1,0,44,41,97,5,1
67,0,60,14,1,6,1,2,2,2,19,7,72,28,2
39,2,25,6,11,5,12,6,4,1,18,87,96,34,2
25,1,85,0,6,0,2,0,2,0,4,86,37,11,1
21,6,88,15,1,1,7,1,3,2,74,82,92,23,1
13,4,56,2,13,2,14,4,5,2,98,81,99,6,0
29,9,70,8,12,7,10,0,1,1,47,9,53,35,1
15,1,10,12,0,4,13,2,4,2,78,15,54,8,0
48,4,96,0,8,6,5,0,0,0,46,29,70,37,0
27,8,28,12,14,7,8,6,4,1,39,61,94,34,2
11,0,28,5,8,4,15,4,0,0,69,95,71,38,0
45,0,11,5,9,6,10,5,4,1,41,55,19,23,0
6,6,77,16,10,3,14,4,3,0,32,56,95,13,2
54,4,0,8,14,3,8,2,3,1,37,67,16,34,0
37,3,88,15,13,2,8,0,1,0,58,56,3,29,2
10,7,77,4,11,6,11,4,2,0,16,8,78,41,2
34,1,22,15,3,1,8,2,0,0,12,29,38,7,1
73,3,69,16,11,2,13,1,1,2,78,51,82,35,2
8,8,64,7,11,7,5,3,2,0,25,49,54,11,1
13,8,84,10,14,2,0,5,2,0,26,5,13,6,0
28,3,61,10,7,4,7,3,4,1,0,24,47,32,1
73,6,42,15,1,0,13,0,1,1,90,65,46,27,1
62,2,29,8,10,6,8,3,1,2,61,6,73,2,2
22,0,42,1,8,5,0,0,4,2,93,71,83,9,1
34,3,64,16,9,3,1,0,0,2,29,25,48,22,0
52,2,86,13,13,1,3,1,5,1,85,83,4,32,1
72,2,87,3,10,6,15,3,0,0,27,69,29,42,0
48,1,67,9,9,3,13,6,4,1,73,92,47,29,1
52,8,96,3,16,2,6,6,3,0,51,87,20,39,1
18,0,21,14,0,5,4,4,0,2,32,76,15,31,1
43,0,13,8,8,5,0,3,1,1,83,45,67,40,1
67,1,57,2,4,7,7,3,2,2,78,31,9,27,1
41,8,57,0,4,7,8,3,3,1,45,22,9,11,0
10,5,70,6,1,2,5,2,1,0,59,29,19,5,2
41,7,45,11,15,4,13,1,3,0,73,44,41,41,2
49,1,57,4,12,1,14,1,1,2,63,46,74,11,2
34,2,27,9,13,3,3,5,1,1,48,12,57,33,1
51,3,50,6,4,1,1,0,3,2,1,54,94,13,2
41,0,53,9,10,7,11,4,5,0,63,44,86,1,0
48,3,28,5,12,2,12,3,2,1,36,79,76,13,0
34,2,98,1,0,4,9,1,5,0,19,33,29,6,2
72,2,58,8,10,6,4,5,1,2,1,69,8,9,0
13,4,96,16,6,6,3,4,5,0,74,4,17,37,1
14,6,47,9,1,0,12,6,2,0,99,25,19,20,0
13,3,66,6,0,3,10,4,5,0,2,90,42,29,1
30,1,81,9,8,2,6,6,1,1,49,58,36,8,1
16,7,9,7,0,1,6,0,2,1,22,57,76,20,1
28,3,27,5,10,4,2,3,4,0,6,28,25,24,2
48,6,68,6,14,0,12,6,5,2,21,66,99,13,1
7,3,61,1,15,4,12,0,5,1,12,47,26,35,1
35,3,45,12,2,5,2,4,2,1,85,85,96,29,0
74,2,28,5,3,0,10,4,3,2,16,1,9,17,2
2,0,76,11,15,6,0,2,0,1,42,24,74,9,1
26,3,53,8,7,3,9,0,1,1,68,67,80,40,2
42,7,89,12,14,0,11,0,4,1,30,12,67,16,0
48,4,15,14,2,7,14,3,2,2,80,1,10,15,1
24,5,82,1,0,4,0,4,0,0,10,41,61,1,1
37,2,67,15,7,0,15,3,0,0,18,16,76,21,0
52,8,67,2,4,3,1,2,1,1,71,65,56,2,1
8,9,21,13,8,7,2,1,2,2,35,3,80,7,0
49,5,46,1,2,3,3,1,0,0,90,11,98,8,0
60,3,81,7,0,7,8,4,5,2,17,24,78,33,1
2,4,56,1,10,0,14,1,1,0,33,73,19,36,0
61,2,22,4,14,2,14,5,3,0,14,12,85,36,2
53,6,5,0,9,5,5,6,3,0,59,69,44,12,1
55,3,84,4,3,2,11,0,3,0,39,66,37,30,2
17,1,48,14,6,2,11,5,3,2,18,8,95,5,2
5,2,70,13,1,0,3,3,5,0,63,63,50,15,0
46,6,58,11,10,5,3,3,3,0,52,69,76,13,1
5,8,26,12,1,4,12,2,5,1,68,28,27,26,1
55,0,33,10,1,6,15,1,5,0,14,16,71,37,0
10,1,16,14,14,5,13,5,1,1,67,65,55,16,2
25,9,67,13,7,6,12,2,3,0,53,10,92,1,0
2,7,47,0,14,5,4,1,5,1,1,44,53,9,0
9,6,19,3,9,7,5,1,5,2,3,4,62,13,1
26,0,57,9,12,7,9,2,4,2,44,27,48,24,0
29,2,30,5,2,1,4,4,0,2,21,43,23,32,2
30,2,4,11,9,0,4,6,1,0,91,32,25,42,2
11,6,29,11,11,6,1,2,0,0,85,95,84,6,1
22,7,90,7,1,0,8,2,4,1,85,91,20,42,2
30,8,82,16,0,3,8,6,5,0,62,46,69,21,2
19,9,19,14,3,7,5,1,2,0,41,8,57,15,2
68,0,85,10,4,0,5,1,4,1,38,5,16,19,1
69,4,39,2,3,4,3,2,5,0,81,3,46,4,0
29,5,92,6,12,3,12,0,3,0,40,95,34,37,2
38,4,36,10,6,1,7,6,2,0,55,66,15,2,1
58,4,38,1,4,6,3,1,3,2,33,95,39,36,0
6,6,7,7,5,5,11,6,2,1,82,12,35,27,1
30,5,22,14,5,0,13,4,0,2,17,92,7,37,0
4,9,25,11,16,3,7,2,0,0,26,62,85,11,2
41,5,19,5,7,1,9,0,5,0,75,56,42,22,0
37,3,73,16,15,2,6,3,5,1,80,28,33,14,2
23,9,78,14,0,0,10,1,2,1,19,10,94,19,0
49,3,42,0,6,4,11,5,5,1,49,100,1,37,2
21,5,85,14,4,5,3,3,2,0,89,77,73,10,0
2,5,87,2,3,1,7,3,2,1,20,100,32,37,0
50,6,98,2,2,6,14,4,3,1,85,84,86,5,1
41,0,32,9,4,2,1,2,0,2,18,44,62,39,1
2,4,23,0,9,2,15,3,1,0,12,73,96,42,1
66,1,62,7,9,6,2,3,5,2,28,23,57,3,2
57,7,49,10,9,5,9,4,3,2,55,86,45,19,0
71,3,98,0,5,2,0,2,3,1,30,82,96,18,1
57,5,30,7,14,2,11,5,5,2,93,9,82,33,0
47,4,64,5,7,4,6,0,4,2,83,71,7,37,1
33,3,36,6,0,4,9,0,0,2,35,22,91,31,0
72,4,11,12,0,1,4,3,5,1,51,36,47,29,1
16,2,21,13,0,2,7,6,4,0,16,35,58,21,2
37,5,57,6,11,5,4,5,5,1,41,70,35,40,0
55,3,13,1,0,1,11,5,0,2,71,14,12,31,1
42,1,47,14,14,3,3,4,2,1,19,25,11,31,1
70,7,6,6,12,6,15,5,1,2,93,1,0,1,0
36,2,1,1,7,4,10,5,4,2,34,51,9,3,2
8,1,56,2,3,5,15,2,5,1,46,95,77,11,1
52,6,13,8,4,3,12,6,2,1,65,7,0,19,2
9,5,4,7,15,7,15,6,5,1,75,74,78,37,2
32,3,60,14,12,4,9,2,5,1,18,23,61,39,2
43,4,95,9,0,3,6,2,2,2,27,97,18,22,1
52,3,37,16,11,6,13,0,1,1,12,16,65,10,1
43,0,41,7,4,0,2,0,5,0,66,21,97,27,2
55,0,20,1,10,5,9,0,0,0,32,57,94,36,0
58,5,48,13,0,0,14,3,1,2,75,18,42,8,1
32,6,0,10,10,0,5,2,1,2,39,14,35,4,1
1,5,59,5,16,1,7,4,0,0,38,58,30,6,2
20,5,29,1,16,0,3,5,5,1,48,54,40,20,0
8,7,38,7,2,6,3,6,3,0,50,3,60,9,2
22,0,34,7,7,1,9,5,1,1,99,5,84,7,0
65,9,42,10,9,2,6,0,5,2,3,88,82,25,2
46,2,36,10,1,7,6,2,1,1,25,62,88,24,1
61,8,10,4,4,2,0,2,4,1,26,21,34,36,2
48,4,75,1,6,0,10,1,3,2,84,16,81,40,0
43,1,95,4,4,2,7,6,3,2,87,60,78,40,1
71,4,65,10,4,0,0,1,0,1,97,56,2,4,0
58,8,88,8,15,2,1,5,3,1,95,81,20,31,2
13,9,91,1,14,2,0,3,3,1,55,57,7,40,0
19,6,11,11,2,6,12,5,4,2,28,24,64,14,0
69,9,10,16,4,1,9,6,0,1,19,55,90,12,0
4,4,86,1,9,1,15,0,2,2,13,39,8,15,0
74,4,18,1,13,6,13,0,0,0,19,33,34,20,1
24,1,86,2,13,6,6,2,4,2,0,47,38,9,2
55,6,86,4,10,5,8,3,2,0,75,57,91,24,2
32,6,73,5,10,1,13,6,5,2,45,14,95,7,2
44,8,10,14,7,4,13,1,1,1,20,66,80,8,0
32,3,67,5,11,7,1,0,0,2,15,54,8,9,0
18,1,57,1,8,0,0,6,4,0,50,31,66,31,2
55,5,50,3,10,5,12,0,0,0,53,36,67,36,1
53,0,22,15,13,5,3,3,4,0,98,12,61,29,1
36,8,74,6,12,2,3,2,1,0,47,19,90,24,1
45,4,54,4,4,5,11,2,1,2,2,41,53,13,0
70,8,30,6,13,4,15,6,3,2,56,91,42,40,0
3,1,63,16,9,7,4,6,3,1,7,66,71,39,1
71,3,5,9,13,7,3,3,4,1,89,3,16,14,1
17,1,51,9,16,0,2,1,1,0,92,13,38,20,1
43,2,76,7,16,4,5,0,3,2,76,33,10,0,1
55,1,50,8,2,0,0,6,0,0,100,92,29,14,0
55,9,71,11,15,6,4,0,0,0,16,79,58,25,2
10,9,36,12,11,0,11,5,5,1,76,32,49,15,1
2,4,56,9,16,3,0,6,1,1,64,48,48,1,1
68,8,67,15,0,2,8,3,3,1,62,94,98,6,2
60,6,68,11,10,2,12,3,4,0,9,95,84,5,0
31,0,11,2,15,3,10,0,2,1,81,86,56,22,2
47,4,94,8,10,0,1,4,5,2,57,58,30,38,1
64,6,98,6,2,7,4,2,3,0,55,35,1,38,2
57,6,86,4,0,7,14,3,4,0,20,20,50,27,0
31,8,53,12,7,1,11,6,1,2,71,20,69,20,1
52,4,35,7,16,5,7,3,3,2,30,91,25,20,2
54,4,86,10,15,4,15,1,1,1,58,25,30,1,1
43,5,92,1,5,4,10,1,2,2,80,18,27,31,2
31,3,25,7,7,4,5,6,4,2,12,94,9,26,0
61,0,78,11,7,2,14,6,3,2,46,77,91,23,0
1,6,77,5,5,6,15,6,4,0,95,71,26,39,1
42,1,91,12,8,3,8,4,0,0,21,82,51,10,0
31,4,43,15,12,1,4,5,4,1,56,25,48,42,0
36,3,51,4,13,7,13,3,1,0,54,83,98,38,1
42,9,96,7,16,5,12,1,2,1,66,42,80,6,1
34,7,53,8,2,0,14,2,1,0,82,61,15,5,2
74,8,46,14,11,2,1,6,3,2,27,89,13,18,0
30,5,84,5,11,2,12,1,4,2,73,79,72,27,2
46,6,27,15,14,5,14,5,0,0,77,29,48,21,2
12,2,57,6,0,2,8,2,5,1,20,11,81,6,2
46,1,97,4,1,3,9,0,2,1,41,53,58,3,2
28,4,80,9,8,6,10,2,1,0,29,77,40,28,0
19,2,17,8,8,6,11,3,5,1,14,3,13,35,1
14,6,35,10,3,7,7,6,0,2,11,61,35,0,0
43,2,39,8,9,6,10,3,1,0,89,68,85,14,0
29,8,16,8,11,4,10,5,5,0,30,27,75,38,1
11,3,59,13,6,6,0,6,1,2,60,28,95,11,0
54,4,90,8,5,5,10,1,2,2,59,59,38,39,1
21,2,98,8,11,6,14,1,1,1,68,93,88,28,2
70,0,61,13,7,4,4,2,2,0,46,28,60,30,2
68,3,39,16,13,7,10,5,4,0,16,20,93,10,2
48,8,67,7,6,3,4,4,5,0,31,92,77,37,2
74,8,80,12,12,3,10,3,0,0,73,63,36,9,1
20,4,7,3,9,2,4,0,0,2,77,83,53,0,1
34,7,4,16,2,3,7,6,3,2,87,73,55,12,0
64,7,65,0,8,4,2,1,1,0,9,92,93,6,1
23,7,88,10,2,2,9,6,5,1,50,21,33,41,1
8,2,76,1,11,5,14,2,2,2,0,33,69,33,1
69,6,35,5,7,5,10,4,2,1,82,64,12,5,0
14,3,25,13,16,1,10,5,1,0,39,61,54,33,1
52,5,32,4,8,4,3,4,4,0,31,94,33,33,1
48,4,66,7,9,5,8,5,2,1,86,86,67,26,2
70,1,14,11,16,2,3,4,1,2,42,58,43,28,0
25,0,24,12,9,7,11,0,3,0,26,12,2,4,2
63,1,17,7,6,2,6,2,0,2,1,52,12,19,2
67,7,53,16,16,0,14,1,4,0,99,89,7,20,2
37,7,72,15,4,0,9,0,1,1,65,42,92,30,2
58,6,23,4,0,5,0,3,5,1,81,82,49,1,0
61,5,73,9,8,1,15,4,3,2,29,93,23,1,2
23,0,3,2,2,7,12,1,2,0,92,9,71,22,0
39,1,68,0,1,6,9,1,5,1,84,46,36,26,2
13,3,82,14,0,1,1,1,2,1,66,31,2,8,0
62,9,72,12,2,6,1,0,3,2,16,62,89,28,1
52,4,87,15,0,0,4,3,4,2,32,88,91,30,1
70,9,82,11,2,7,2,6,3,2,66,14,46,37,2
31,1,7,3,14,6,14,5,2,1,17,25,56,20,0
64,4,58,6,1,2,0,1,3,1,88,8,95,2,1
74,4,3,15,8,4,13,4,4,0,41,68,79,27,0
31,5,11,6,9,0,13,3,4,1,6,73,80,7,2
41,6,99,0,11,6,1,1,1,2,27,34,65,28,2
9,4,21,6,15,3,0,1,1,1,4,87,41,37,2
36,4,12,13,10,1,4,3,5,1,41,61,45,2,1
56,2,2,9,6,4,6,0,1,1,79,25,4,24,2
39,5,68,14,14,6,11,5,2,2,92,8,93,14,1
63,5,85,3,10,6,2,1,0,2,81,27,53,6,2
33,7,29,5,16,6,2,6,0,0,2,47,24,40,1
33,7,41,16,6,3,7,2,1,2,7,7,76,31,2
45,5,34,12,14,7,0,5,1,0,17,54,31,38,0
34,1,0,11,12,3,11,1,0,2,36,4,21,9,2
45,9,94,5,13,2,9,2,4,0,38,65,31,20,2
12,3,63,11,14,3,4,1,2,0,44,37,28,3,0
52,5,70,4,5,5,9,0,5,0,46,28,88,12,0
53,0,8,10,5,1,0,4,2,0,68,25,84,16,1
51,0,72,16,16,5,7,6,3,1,55,50,78,13,2
64,6,93,1,8,5,7,2,4,2,46,6,53,21,1
64,3,33,4,13,2,13,2,4,0,70,34,39,24,1
52,4,74,14,1,2,8,0,3,2,54,7,46,18,2
65,4,67,0,0,7,4,6,0,0,0,41,85,34,0
31,4,97,4,9,7,6,3,2,0,57,62,68,35,0
17,5,22,2,2,4,12,3,1,0,20,53,50,29,0
60,5,4,6,3,0,0,4,2,0,33,48,71,22,2
26,1,96,16,7,0,0,0,2,1,39,2,49,36,2
62,3,51,10,11,5,11,2,2,0,50,32,69,8,0
14,5,60,5,9,1,1,6,5,2,33,96,46,5,0
34,3,15,9,1,4,4,6,5,2,27,47,55,34,1
8,4,9,6,8,4,14,5,1,2,92,25,27,26,0
37,4,88,9,14,2,14,3,0,2,62,59,95,9,1
17,4,94,15,16,7,14,0,0,0,50,50,40,5,2
67,5,42,5,5,0,14,2,1,1,40,19,20,18,1
39,6,96,2,11,2,9,3,2,0,22,0,45,41,2
46,2,57,2,2,4,8,4,2,1,38,56,80,7,2
21,3,13,16,0,6,5,1,2,0,89,4,84,40,1
41,0,8,13,2,5,6,1,5,2,22,18,71,25,2
17,4,60,7,4,7,3,1,5,2,100,40,58,6,1
18,7,41,12,0,4,0,5,0,0,59,7,91,26,2
57,0,31,0,0,4,0,6,5,2,40,41,88,38,1
41,1,58,14,3,4,11,0,5,0,94,6,86,29,0
63,1,10,0,0,4,0,1,1,1,10,74,4,34,1
22,5,69,14,4,0,10,4,0,1,100,49,28,19,0
29,9,82,11,13,2,9,5,1,2,12,71,28,5,2
60,8,59,7,3,4,2,0,3,2,49,53,68,18,1
29,8,81,4,4,2,13,6,3,2,51,88,13,32,2
52,2,74,15,5,7,7,4,3,1,47,53,72,37,0
33,1,60,0,8,6,2,1,1,0,49,8,99,7,1
3,6,30,9,12,6,10,0,5,0,61,42,49,36,1
74,5,88,2,8,2,14,0,3,1,72,61,99,31,1
9,4,74,8,3,0,11,0,4,2,45,82,57,33,1
28,1,29,2,8,3,1,6,0,0,61,2,15,3,0
35,8,29,15,10,0,3,4,3,0,42,99,49,27,0
2,7,9,14,16,7,7,1,2,1,8,79,97,38,0
11,2,24,2,1,4,7,6,2,2,30,82,42,8,2
14,4,61,12,6,1,12,1,1,0,17,53,59,42,2
63,7,25,14,0,2,11,2,0,2,15,60,96,32,0
38,6,37,9,8,4,5,0,2,2,63,20,59,16,2
65,3,38,3,10,4,0,2,2,1,89,53,63,12,0
9,2,74,2,11,1,0,3,4,1,2,15,72,35,0
72,1,65,3,15,0,6,6,5,2,24,53,40,21,2
55,7,80,2,8,6,9,5,5,1,13,75,80,15,0
0,7,75,11,1,6,10,5,5,0,64,56,55,15,0
69,5,39,14,8,4,15,0,4,1,3,57,26,32,1
49,2,99,11,14,7,0,3,0,0,44,46,45,10,0
36,7,56,13,3,3,12,4,3,0,39,97,18,0,0
11,6,6,10,10,1,12,5,1,0,25,5,10,13,1
7,3,18,5,12,3,1,6,1,2,48,92,70,8,2
54,1,30,7,8,4,0,1,4,2,61,70,93,11,0
44,6,28,14,13,7,2,4,1,2,18,34,33,35,0
18,9,35,14,15,0,13,2,5,0,8,36,99,19,2
27,7,39,16,14,2,7,2,4,2,6,20,19,7,1
42,3,81,0,10,3,7,5,5,0,46,77,46,26,2
45,3,61,13,4,1,11,3,3,2,21,24,83,35,0
29,9,15,8,0,0,10,6,4,2,23,4,63,23,1
28,3,58,2,3,0,12,2,4,0,51,21,40,1,0
69,6,57,9,14,3,2,5,1,2,63,55,95,16,0
5,9,18,1,11,3,2,2,5,1,24,58,37,16,1
26,4,51,2,13,4,2,3,0,2,54,64,39,24,1
25,5,77,0,5,6,15,4,1,2,68,92,73,27,2
21,6,75,2,8,6,9,4,5,1,67,70,10,1,0
30,7,0,13,10,4,9,5,5,2,2,24,81,36,1
6,1,41,0,7,6,4,4,0,0,83,5,42,31,2
36,1,85,0,14,1,1,4,3,2,30,46,21,30,2
12,4,7,4,2,6,5,0,5,0,40,70,47,40,2
67,2,99,3,16,7,8,4,3,2,36,91,30,28,1
16,6,15,9,14,0,3,1,1,0,3,4,77,3,1
27,7,41,10,3,2,6,6,2,1,52,48,97,34,2
27,6,30,2,16,6,6,6,5,0,84,87,79,39,0
3,7,46,16,8,1,3,3,5,2,82,61,89,3,2
12,3,8,1,9,2,9,3,2,0,52,91,43,16,0
69,5,13,15,7,5,1,5,3,0,44,25,72,31,2
2,9,5,3,12,5,5,0,3,0,47,15,86,26,1
12,4,26,12,5,6,8,0,2,2,9,39,10,34,0
8,9,54,7,4,7,12,3,1,0,38,27,35,42,0
3,4,47,2,1,3,13,2,4,0,40,32,33,10,2
61,4,64,0,4,7,7,1,5,2,91,55,23,15,2
44,7,19,9,7,0,2,1,4,0,79,41,41,14,2
1,4,55,13,12,1,11,2,5,2,42,65,23,7,2
2,5,52,9,2,1,9,0,3,0,76,80,68,21,2
32,2,100,6,0,2,5,6,4,2,55,80,98,41,1
8,2,48,16,10,6,3,0,4,1,23,67,22,27,1
66,5,57,11,13,7,15,5,1,1,25,75,34,14,0
53,6,51,14,1,2,6,3,2,2,38,30,10,17,2
61,7,48,8,9,2,4,6,4,2,23,19,8,11,1
55,4,80,11,3,1,1,4,4,2,91,84,69,20,1
19,8,3,8,4,2,8,5,3,2,54,37,65,8,2
68,5,78,2,4,2,11,6,1,2,16,52,45,14,1
55,2,0,6,9,7,13,6,4,0,50,71,46,24,1
19,0,5,1,5,3,9,1,1,0,57,19,63,9,2
13,1,36,0,1,5,2,6,4,1,73,55,64,23,0
9,3,9,10,7,4,3,6,2,2,61,34,24,6,2
74,6,85,2,12,5,6,3,0,1,39,90,81,29,2
39,1,15,12,15,1,2,5,2,0,22,53,50,24,0
55,2,55,0,1,1,4,6,4,1,45,7,33,21,1
69,8,5,11,13,4,7,4,1,2,90,49,20,0,2
12,8,33,1,11,0,6,5,5,1,18,89,30,42,2
22,8,98,9,6,6,8,1,3,1,61,52,56,12,2
65,9,16,7,13,4,5,4,4,0,20,93,78,21,0
22,0,60,10,16,4,8,0,2,1,40,22,70,24,2
11,7,30,8,11,4,4,4,2,1,16,56,9,36,2
16,7,90,6,6,7,10,6,4,2,30,21,75,13,2
